tract_geoid,state_fips,county_fips,tract,borough,census_name,population,median_household_income,median_age,employed_population,median_gross_rent,acs_year,acs_product
36005026500,36,005,026500,Bronx,Census Tract 265; Bronx County; New York,6906.0,71688.0,33.8,3247.0,1743.0,2024,ACS 5-Year
36005026601,36,005,026601,Bronx,Census Tract 266.01; Bronx County; New York,3214.0,51042.0,35.6,1482.0,1694.0,2024,ACS 5-Year
36005026602,36,005,026602,Bronx,Census Tract 266.02; Bronx County; New York,5900.0,53969.0,43.4,2587.0,1847.0,2024,ACS 5-Year
36005026701,36,005,026701,Bronx,Census Tract 267.01; Bronx County; New York,3591.0,52286.0,34.4,1565.0,1521.0,2024,ACS 5-Year
36005026702,36,005,026702,Bronx,Census Tract 267.02; Bronx County; New York,6841.0,75924.0,37.0,2994.0,1676.0,2024,ACS 5-Year
36005026900,36,005,026900,Bronx,Census Tract 269; Bronx County; New York,4040.0,27569.0,40.6,1637.0,1253.0,2024,ACS 5-Year
36005027300,36,005,027300,Bronx,Census Tract 273; Bronx County; New York,6431.0,51730.0,39.8,3230.0,1426.0,2024,ACS 5-Year
36005027401,36,005,027401,Bronx,Census Tract 274.01; Bronx County; New York,4973.0,105346.0,42.5,2597.0,2261.0,2024,ACS 5-Year
36005027402,36,005,027402,Bronx,Census Tract 274.02; Bronx County; New York,3492.0,108235.0,37.9,1682.0,2253.0,2024,ACS 5-Year
36005027600,36,005,027600,Bronx,Census Tract 276; Bronx County; New York,154.0,,28.6,95.0,,2024,ACS 5-Year
36005027700,36,005,027700,Bronx,Census Tract 277; Bronx County; New York,4474.0,48750.0,35.8,2080.0,1436.0,2024,ACS 5-Year
36005027900,36,005,027900,Bronx,Census Tract 279; Bronx County; New York,8359.0,72721.0,32.7,3820.0,1945.0,2024,ACS 5-Year
36005028100,36,005,028100,Bronx,Census Tract 281; Bronx County; New York,3565.0,65982.0,60.6,1482.0,1409.0,2024,ACS 5-Year
36005028300,36,005,028300,Bronx,Census Tract 283; Bronx County; New York,2325.0,13796.0,38.8,549.0,1013.0,2024,ACS 5-Year
36005028400,36,005,028400,Bronx,Census Tract 284; Bronx County; New York,374.0,,53.0,39.0,,2024,ACS 5-Year
36005028500,36,005,028500,Bronx,Census Tract 285; Bronx County; New York,3422.0,70659.0,40.6,1931.0,1649.0,2024,ACS 5-Year
36005028600,36,005,028600,Bronx,Census Tract 286; Bronx County; New York,1248.0,72692.0,38.5,604.0,2340.0,2024,ACS 5-Year
36005028700,36,005,028700,Bronx,Census Tract 287; Bronx County; New York,3543.0,62500.0,38.4,1631.0,1664.0,2024,ACS 5-Year
36005028800,36,005,028800,Bronx,Census Tract 288; Bronx County; New York,2589.0,97969.0,45.7,1369.0,1784.0,2024,ACS 5-Year
36005028900,36,005,028900,Bronx,Census Tract 289; Bronx County; New York,4461.0,61797.0,36.9,2300.0,1742.0,2024,ACS 5-Year
36005029301,36,005,029301,Bronx,Census Tract 293.01; Bronx County; New York,1874.0,145951.0,58.4,895.0,1691.0,2024,ACS 5-Year
36005029302,36,005,029302,Bronx,Census Tract 293.02; Bronx County; New York,5439.0,133102.0,52.1,2450.0,2856.0,2024,ACS 5-Year
36005029500,36,005,029500,Bronx,Census Tract 295; Bronx County; New York,4582.0,98125.0,42.8,2625.0,2024.0,2024,ACS 5-Year
36005029600,36,005,029600,Bronx,Census Tract 296; Bronx County; New York,2367.0,57474.0,31.9,1084.0,1651.0,2024,ACS 5-Year
36005029700,36,005,029700,Bronx,Census Tract 297; Bronx County; New York,4157.0,100548.0,54.6,1519.0,2151.0,2024,ACS 5-Year
36005030000,36,005,030000,Bronx,Census Tract 300; Bronx County; New York,6944.0,78155.0,36.8,3397.0,2134.0,2024,ACS 5-Year
36005030100,36,005,030100,Bronx,Census Tract 301; Bronx County; New York,1570.0,80357.0,61.0,573.0,1313.0,2024,ACS 5-Year
36005030201,36,005,030201,Bronx,Census Tract 302.01; Bronx County; New York,3681.0,69500.0,44.4,2007.0,1351.0,2024,ACS 5-Year
36005030202,36,005,030202,Bronx,Census Tract 302.02; Bronx County; New York,6165.0,74044.0,42.3,2838.0,1247.0,2024,ACS 5-Year
36005030701,36,005,030701,Bronx,Census Tract 307.01; Bronx County; New York,5743.0,109890.0,43.3,2400.0,2680.0,2024,ACS 5-Year
36005030900,36,005,030900,Bronx,Census Tract 309; Bronx County; New York,3812.0,117333.0,59.5,1155.0,2090.0,2024,ACS 5-Year
36005031000,36,005,031000,Bronx,Census Tract 310; Bronx County; New York,4618.0,148168.0,51.7,2111.0,2493.0,2024,ACS 5-Year
36005031200,36,005,031200,Bronx,Census Tract 312; Bronx County; New York,1489.0,108056.0,37.6,576.0,2293.0,2024,ACS 5-Year
36005031400,36,005,031400,Bronx,Census Tract 314; Bronx County; New York,2232.0,111800.0,38.6,924.0,1821.0,2024,ACS 5-Year
36005031600,36,005,031600,Bronx,Census Tract 316; Bronx County; New York,1697.0,79263.0,47.3,668.0,1692.0,2024,ACS 5-Year
36005031800,36,005,031800,Bronx,Census Tract 318; Bronx County; New York,1820.0,96000.0,44.3,827.0,2236.0,2024,ACS 5-Year
36005031900,36,005,031900,Bronx,Census Tract 319; Bronx County; New York,693.0,,20.0,155.0,,2024,ACS 5-Year
36005032300,36,005,032300,Bronx,Census Tract 323; Bronx County; New York,4981.0,95556.0,57.0,2074.0,1352.0,2024,ACS 5-Year
36005032400,36,005,032400,Bronx,Census Tract 324; Bronx County; New York,2961.0,31489.0,38.3,1179.0,619.0,2024,ACS 5-Year
36005032600,36,005,032600,Bronx,Census Tract 326; Bronx County; New York,3542.0,89323.0,46.8,1519.0,2409.0,2024,ACS 5-Year
36005032800,36,005,032800,Bronx,Census Tract 328; Bronx County; New York,4132.0,49720.0,32.0,1720.0,1374.0,2024,ACS 5-Year
36005033000,36,005,033000,Bronx,Census Tract 330; Bronx County; New York,5197.0,40133.0,38.5,1872.0,1371.0,2024,ACS 5-Year
36005033201,36,005,033201,Bronx,Census Tract 332.01; Bronx County; New York,4050.0,35360.0,50.5,1621.0,1604.0,2024,ACS 5-Year
36005033202,36,005,033202,Bronx,Census Tract 332.02; Bronx County; New York,3628.0,50245.0,49.4,1302.0,1556.0,2024,ACS 5-Year
36005033400,36,005,033400,Bronx,Census Tract 334; Bronx County; New York,32.0,,40.1,14.0,,2024,ACS 5-Year
36005033500,36,005,033500,Bronx,Census Tract 335; Bronx County; New York,2236.0,109867.0,40.9,1041.0,1908.0,2024,ACS 5-Year
36005033601,36,005,033601,Bronx,Census Tract 336.01; Bronx County; New York,4414.0,20765.0,39.3,1414.0,864.0,2024,ACS 5-Year
36005033602,36,005,033602,Bronx,Census Tract 336.02; Bronx County; New York,1234.0,70475.0,43.2,573.0,1403.0,2024,ACS 5-Year
36005033700,36,005,033700,Bronx,Census Tract 337; Bronx County; New York,3198.0,125273.0,39.3,1105.0,2307.0,2024,ACS 5-Year
36005033801,36,005,033801,Bronx,Census Tract 338.01; Bronx County; New York,2011.0,72725.0,28.8,838.0,1367.0,2024,ACS 5-Year
36005033802,36,005,033802,Bronx,Census Tract 338.02; Bronx County; New York,1579.0,62153.0,30.4,711.0,1616.0,2024,ACS 5-Year
36005034000,36,005,034000,Bronx,Census Tract 340; Bronx County; New York,5049.0,63500.0,32.5,2229.0,1646.0,2024,ACS 5-Year
36005034200,36,005,034200,Bronx,Census Tract 342; Bronx County; New York,1625.0,73298.0,35.1,825.0,1905.0,2024,ACS 5-Year
36005034300,36,005,034300,Bronx,Census Tract 343; Bronx County; New York,1647.0,76940.0,52.3,628.0,1800.0,2024,ACS 5-Year
36005034400,36,005,034400,Bronx,Census Tract 344; Bronx County; New York,1717.0,79167.0,36.4,822.0,1992.0,2024,ACS 5-Year
36005034500,36,005,034500,Bronx,Census Tract 345; Bronx County; New York,4037.0,100539.0,46.3,1909.0,1625.0,2024,ACS 5-Year
36005034800,36,005,034800,Bronx,Census Tract 348; Bronx County; New York,6051.0,55700.0,41.1,2389.0,448.0,2024,ACS 5-Year
36005035000,36,005,035000,Bronx,Census Tract 350; Bronx County; New York,1887.0,72778.0,38.8,996.0,1899.0,2024,ACS 5-Year
36005035100,36,005,035100,Bronx,Census Tract 351; Bronx County; New York,3461.0,94948.0,30.0,1739.0,1706.0,2024,ACS 5-Year
36005035600,36,005,035600,Bronx,Census Tract 356; Bronx County; New York,2207.0,85962.0,36.5,982.0,1909.0,2024,ACS 5-Year
36005035800,36,005,035800,Bronx,Census Tract 358; Bronx County; New York,6673.0,87553.0,43.0,3239.0,1937.0,2024,ACS 5-Year
36005035900,36,005,035900,Bronx,Census Tract 359; Bronx County; New York,3873.0,34472.0,30.7,1352.0,1215.0,2024,ACS 5-Year
36005036000,36,005,036000,Bronx,Census Tract 360; Bronx County; New York,2779.0,85708.0,48.2,1164.0,1860.0,2024,ACS 5-Year
36005036100,36,005,036100,Bronx,Census Tract 361; Bronx County; New York,4690.0,29250.0,32.2,1575.0,578.0,2024,ACS 5-Year
36005036300,36,005,036300,Bronx,Census Tract 363; Bronx County; New York,6727.0,27273.0,35.2,1977.0,1530.0,2024,ACS 5-Year
36005036400,36,005,036400,Bronx,Census Tract 364; Bronx County; New York,2304.0,64850.0,43.0,955.0,1846.0,2024,ACS 5-Year
36005036501,36,005,036501,Bronx,Census Tract 365.01; Bronx County; New York,4287.0,47739.0,33.9,1721.0,1361.0,2024,ACS 5-Year
36005036502,36,005,036502,Bronx,Census Tract 365.02; Bronx County; New York,2287.0,27110.0,32.8,872.0,1250.0,2024,ACS 5-Year
36005036700,36,005,036700,Bronx,Census Tract 367; Bronx County; New York,2718.0,27465.0,31.9,940.0,1685.0,2024,ACS 5-Year
36005036800,36,005,036800,Bronx,Census Tract 368; Bronx County; New York,1958.0,65781.0,37.6,573.0,1970.0,2024,ACS 5-Year
36005036901,36,005,036901,Bronx,Census Tract 369.01; Bronx County; New York,1808.0,16232.0,40.4,489.0,1231.0,2024,ACS 5-Year
36005036902,36,005,036902,Bronx,Census Tract 369.02; Bronx County; New York,2504.0,36484.0,29.0,805.0,936.0,2024,ACS 5-Year
36005037000,36,005,037000,Bronx,Census Tract 370; Bronx County; New York,2362.0,108523.0,33.9,1048.0,1595.0,2024,ACS 5-Year
36005037100,36,005,037100,Bronx,Census Tract 371; Bronx County; New York,4218.0,39932.0,38.1,1618.0,1260.0,2024,ACS 5-Year
36005037200,36,005,037200,Bronx,Census Tract 372; Bronx County; New York,2017.0,75224.0,39.5,1025.0,1851.0,2024,ACS 5-Year
36005037300,36,005,037300,Bronx,Census Tract 373; Bronx County; New York,6202.0,50000.0,32.3,2004.0,1289.0,2024,ACS 5-Year
36005037400,36,005,037400,Bronx,Census Tract 374; Bronx County; New York,3633.0,35785.0,32.6,1478.0,1179.0,2024,ACS 5-Year
36005037504,36,005,037504,Bronx,Census Tract 375.04; Bronx County; New York,4015.0,40219.0,30.4,1578.0,1223.0,2024,ACS 5-Year
36005037600,36,005,037600,Bronx,Census Tract 376; Bronx County; New York,2115.0,60288.0,42.1,788.0,1560.0,2024,ACS 5-Year
36005037800,36,005,037800,Bronx,Census Tract 378; Bronx County; New York,3505.0,65964.0,33.1,1360.0,1443.0,2024,ACS 5-Year
36005037900,36,005,037900,Bronx,Census Tract 379; Bronx County; New York,6961.0,50250.0,31.2,2939.0,1497.0,2024,ACS 5-Year
36005038000,36,005,038000,Bronx,Census Tract 380; Bronx County; New York,5023.0,48073.0,34.7,2027.0,1461.0,2024,ACS 5-Year
36005038100,36,005,038100,Bronx,Census Tract 381; Bronx County; New York,6543.0,42015.0,37.9,2867.0,1442.0,2024,ACS 5-Year
36005038200,36,005,038200,Bronx,Census Tract 382; Bronx County; New York,2964.0,83125.0,36.3,1325.0,1769.0,2024,ACS 5-Year
36005038301,36,005,038301,Bronx,Census Tract 383.01; Bronx County; New York,4553.0,44040.0,32.0,2062.0,1572.0,2024,ACS 5-Year
36005038303,36,005,038303,Bronx,Census Tract 383.03; Bronx County; New York,3662.0,45258.0,29.3,1534.0,1472.0,2024,ACS 5-Year
36005038304,36,005,038304,Bronx,Census Tract 383.04; Bronx County; New York,2231.0,26842.0,30.6,691.0,1063.0,2024,ACS 5-Year
36005038500,36,005,038500,Bronx,Census Tract 385; Bronx County; New York,5218.0,13554.0,29.1,1034.0,1327.0,2024,ACS 5-Year
36005038600,36,005,038600,Bronx,Census Tract 386; Bronx County; New York,8012.0,68481.0,34.4,2983.0,1683.0,2024,ACS 5-Year
36005038700,36,005,038700,Bronx,Census Tract 387; Bronx County; New York,3610.0,44982.0,30.3,1822.0,1672.0,2024,ACS 5-Year
36005038800,36,005,038800,Bronx,Census Tract 388; Bronx County; New York,2752.0,61000.0,33.2,1060.0,1837.0,2024,ACS 5-Year
36005038900,36,005,038900,Bronx,Census Tract 389; Bronx County; New York,5412.0,46471.0,28.4,2592.0,1693.0,2024,ACS 5-Year
36005039000,36,005,039000,Bronx,Census Tract 390; Bronx County; New York,3054.0,56563.0,41.8,1207.0,1672.0,2024,ACS 5-Year
36005039100,36,005,039100,Bronx,Census Tract 391; Bronx County; New York,6071.0,34663.0,39.1,3217.0,1196.0,2024,ACS 5-Year
36005039200,36,005,039200,Bronx,Census Tract 392; Bronx County; New York,1590.0,67917.0,35.9,685.0,1646.0,2024,ACS 5-Year
36005039300,36,005,039300,Bronx,Census Tract 393; Bronx County; New York,8847.0,27776.0,31.9,3026.0,1542.0,2024,ACS 5-Year
36005039400,36,005,039400,Bronx,Census Tract 394; Bronx County; New York,4323.0,60373.0,39.7,1766.0,1435.0,2024,ACS 5-Year
36005039500,36,005,039500,Bronx,Census Tract 395; Bronx County; New York,4389.0,21674.0,33.6,1655.0,1191.0,2024,ACS 5-Year
36005039600,36,005,039600,Bronx,Census Tract 396; Bronx County; New York,3763.0,48798.0,35.8,1514.0,1454.0,2024,ACS 5-Year
36005039700,36,005,039700,Bronx,Census Tract 397; Bronx County; New York,4219.0,31964.0,20.1,1235.0,1044.0,2024,ACS 5-Year
36005039800,36,005,039800,Bronx,Census Tract 398; Bronx County; New York,3540.0,28491.0,31.0,1155.0,1321.0,2024,ACS 5-Year
36005039901,36,005,039901,Bronx,Census Tract 399.01; Bronx County; New York,4855.0,43503.0,33.8,2052.0,1546.0,2024,ACS 5-Year
36005039902,36,005,039902,Bronx,Census Tract 399.02; Bronx County; New York,4719.0,43491.0,32.7,1921.0,1475.0,2024,ACS 5-Year
36005040100,36,005,040100,Bronx,Census Tract 401; Bronx County; New York,4749.0,28649.0,33.9,1733.0,1631.0,2024,ACS 5-Year
36005040302,36,005,040302,Bronx,Census Tract 403.02; Bronx County; New York,4008.0,37756.0,38.6,1438.0,1739.0,2024,ACS 5-Year
36005040303,36,005,040303,Bronx,Census Tract 403.03; Bronx County; New York,3999.0,42750.0,34.2,1913.0,1629.0,2024,ACS 5-Year
36005040304,36,005,040304,Bronx,Census Tract 403.04; Bronx County; New York,3502.0,36913.0,31.8,1439.0,1689.0,2024,ACS 5-Year
36005040400,36,005,040400,Bronx,Census Tract 404; Bronx County; New York,3408.0,65451.0,35.6,1382.0,1778.0,2024,ACS 5-Year
36005040501,36,005,040501,Bronx,Census Tract 405.01; Bronx County; New York,3327.0,42386.0,32.1,1262.0,1510.0,2024,ACS 5-Year
36005040502,36,005,040502,Bronx,Census Tract 405.02; Bronx County; New York,5615.0,38884.0,34.6,2485.0,1611.0,2024,ACS 5-Year
36005040600,36,005,040600,Bronx,Census Tract 406; Bronx County; New York,3451.0,48857.0,29.9,1690.0,1714.0,2024,ACS 5-Year
36005040701,36,005,040701,Bronx,Census Tract 407.01; Bronx County; New York,2839.0,46188.0,33.9,1135.0,1508.0,2024,ACS 5-Year
36005040702,36,005,040702,Bronx,Census Tract 407.02; Bronx County; New York,6233.0,33946.0,38.9,2334.0,1294.0,2024,ACS 5-Year
36005040800,36,005,040800,Bronx,Census Tract 408; Bronx County; New York,4381.0,41555.0,32.6,1733.0,1525.0,2024,ACS 5-Year
36005040900,36,005,040900,Bronx,Census Tract 409; Bronx County; New York,3323.0,67793.0,47.9,1539.0,1695.0,2024,ACS 5-Year
36005041100,36,005,041100,Bronx,Census Tract 411; Bronx County; New York,3418.0,54219.0,43.4,1525.0,1666.0,2024,ACS 5-Year
36005041300,36,005,041300,Bronx,Census Tract 413; Bronx County; New York,7329.0,60254.0,33.0,3554.0,1741.0,2024,ACS 5-Year
36005041400,36,005,041400,Bronx,Census Tract 414; Bronx County; New York,5483.0,125302.0,43.2,2708.0,1791.0,2024,ACS 5-Year
36005041500,36,005,041500,Bronx,Census Tract 415; Bronx County; New York,5555.0,50579.0,39.6,2161.0,1698.0,2024,ACS 5-Year
36005041800,36,005,041800,Bronx,Census Tract 418; Bronx County; New York,3396.0,62567.0,42.6,1767.0,1731.0,2024,ACS 5-Year
36005041900,36,005,041900,Bronx,Census Tract 419; Bronx County; New York,6215.0,57079.0,38.3,3187.0,1616.0,2024,ACS 5-Year
36005042000,36,005,042000,Bronx,Census Tract 420; Bronx County; New York,4660.0,31776.0,36.5,1429.0,1581.0,2024,ACS 5-Year
36005042100,36,005,042100,Bronx,Census Tract 421; Bronx County; New York,5780.0,52824.0,31.7,2914.0,1518.0,2024,ACS 5-Year
36005042200,36,005,042200,Bronx,Census Tract 422; Bronx County; New York,3209.0,75201.0,41.0,1533.0,1700.0,2024,ACS 5-Year
36005042300,36,005,042300,Bronx,Census Tract 423; Bronx County; New York,4189.0,71422.0,32.7,1725.0,1534.0,2024,ACS 5-Year
36005042400,36,005,042400,Bronx,Census Tract 424; Bronx County; New York,2479.0,106468.0,41.1,879.0,1487.0,2024,ACS 5-Year
36005042500,36,005,042500,Bronx,Census Tract 425; Bronx County; New York,6810.0,48280.0,34.3,2751.0,1618.0,2024,ACS 5-Year
36005042600,36,005,042600,Bronx,Census Tract 426; Bronx County; New York,6669.0,99764.0,41.1,3101.0,1855.0,2024,ACS 5-Year
36005042800,36,005,042800,Bronx,Census Tract 428; Bronx County; New York,2381.0,168646.0,46.9,1268.0,1735.0,2024,ACS 5-Year
36005042901,36,005,042901,Bronx,Census Tract 429.01; Bronx County; New York,3397.0,46779.0,33.9,1571.0,1620.0,2024,ACS 5-Year
36005042902,36,005,042902,Bronx,Census Tract 429.02; Bronx County; New York,3656.0,44663.0,40.7,1550.0,1535.0,2024,ACS 5-Year
36005043000,36,005,043000,Bronx,Census Tract 430; Bronx County; New York,3004.0,85074.0,51.2,1332.0,1850.0,2024,ACS 5-Year
36005043101,36,005,043101,Bronx,Census Tract 431.01; Bronx County; New York,5051.0,40089.0,39.6,2064.0,1482.0,2024,ACS 5-Year
36005043102,36,005,043102,Bronx,Census Tract 431.02; Bronx County; New York,4458.0,50926.0,38.8,1784.0,1584.0,2024,ACS 5-Year
36005043400,36,005,043400,Bronx,Census Tract 434; Bronx County; New York,3921.0,76036.0,40.5,2150.0,1771.0,2024,ACS 5-Year
36005043501,36,005,043501,Bronx,Census Tract 435.01; Bronx County; New York,1011.0,,29.7,381.0,1492.0,2024,ACS 5-Year
36005043502,36,005,043502,Bronx,Census Tract 435.02; Bronx County; New York,0.0,,,0.0,,2024,ACS 5-Year
36005043503,36,005,043503,Bronx,Census Tract 435.03; Bronx County; New York,0.0,,,0.0,,2024,ACS 5-Year
36005043600,36,005,043600,Bronx,Census Tract 436; Bronx County; New York,2362.0,84735.0,37.9,977.0,1794.0,2024,ACS 5-Year
36005044200,36,005,044200,Bronx,Census Tract 442; Bronx County; New York,4007.0,56434.0,43.1,1232.0,1333.0,2024,ACS 5-Year
36005044400,36,005,044400,Bronx,Census Tract 444; Bronx County; New York,4293.0,89615.0,37.2,1757.0,1735.0,2024,ACS 5-Year
36005044800,36,005,044800,Bronx,Census Tract 448; Bronx County; New York,2374.0,104094.0,40.6,1173.0,1247.0,2024,ACS 5-Year
36005044901,36,005,044901,Bronx,Census Tract 449.01; Bronx County; New York,2045.0,91419.0,39.4,1162.0,1579.0,2024,ACS 5-Year
36005044902,36,005,044902,Bronx,Census Tract 449.02; Bronx County; New York,2175.0,99297.0,35.8,1296.0,1832.0,2024,ACS 5-Year
36005045101,36,005,045101,Bronx,Census Tract 451.01; Bronx County; New York,1695.0,77246.0,46.7,837.0,1551.0,2024,ACS 5-Year
36005045102,36,005,045102,Bronx,Census Tract 451.02; Bronx County; New York,2068.0,99395.0,35.8,1131.0,2279.0,2024,ACS 5-Year
36005045600,36,005,045600,Bronx,Census Tract 456; Bronx County; New York,3552.0,79386.0,39.4,1895.0,1949.0,2024,ACS 5-Year
36005045800,36,005,045800,Bronx,Census Tract 458; Bronx County; New York,5523.0,30453.0,26.7,1789.0,608.0,2024,ACS 5-Year
36005046000,36,005,046000,Bronx,Census Tract 460; Bronx County; New York,2800.0,44355.0,38.7,1167.0,1160.0,2024,ACS 5-Year
36005046203,36,005,046203,Bronx,Census Tract 462.03; Bronx County; New York,6756.0,40755.0,61.3,1962.0,1061.0,2024,ACS 5-Year
36005046204,36,005,046204,Bronx,Census Tract 462.04; Bronx County; New York,5259.0,63652.0,41.8,2389.0,1493.0,2024,ACS 5-Year
36005046205,36,005,046205,Bronx,Census Tract 462.05; Bronx County; New York,3633.0,75679.0,49.4,1809.0,1641.0,2024,ACS 5-Year
36005046206,36,005,046206,Bronx,Census Tract 462.06; Bronx County; New York,3971.0,67234.0,50.8,2263.0,1149.0,2024,ACS 5-Year
36005046207,36,005,046207,Bronx,Census Tract 462.07; Bronx County; New York,6535.0,59838.0,42.3,2676.0,1385.0,2024,ACS 5-Year
36005046208,36,005,046208,Bronx,Census Tract 462.08; Bronx County; New York,5145.0,87061.0,39.2,2233.0,2394.0,2024,ACS 5-Year
36005046209,36,005,046209,Bronx,Census Tract 462.09; Bronx County; New York,4436.0,30185.0,26.7,1495.0,769.0,2024,ACS 5-Year
36005048401,36,005,048401,Bronx,Census Tract 484.01; Bronx County; New York,3892.0,88862.0,37.6,1826.0,1848.0,2024,ACS 5-Year
36005048402,36,005,048402,Bronx,Census Tract 484.02; Bronx County; New York,0.0,,,0.0,,2024,ACS 5-Year
36005050400,36,005,050400,Bronx,Census Tract 504; Bronx County; New York,0.0,,,0.0,,2024,ACS 5-Year
36005051601,36,005,051601,Bronx,Census Tract 516.01; Bronx County; New York,3828.0,103125.0,60.5,1338.0,1826.0,2024,ACS 5-Year
36005051602,36,005,051602,Bronx,Census Tract 516.02; Bronx County; New York,0.0,,,0.0,,2024,ACS 5-Year
36047000100,36,047,000100,Brooklyn,Census Tract 1; Kings County; New York,4815.0,178162.0,45.2,2911.0,3118.0,2024,ACS 5-Year
36047000200,36,047,000200,Brooklyn,Census Tract 2; Kings County; New York,1288.0,79375.0,35.0,646.0,2006.0,2024,ACS 5-Year
36047000301,36,047,000301,Brooklyn,Census Tract 3.01; Kings County; New York,4501.0,185128.0,40.4,2476.0,2765.0,2024,ACS 5-Year
36047000501,36,047,000501,Brooklyn,Census Tract 5.01; Kings County; New York,4541.0,141364.0,36.3,2533.0,3155.0,2024,ACS 5-Year
36047000502,36,047,000502,Brooklyn,Census Tract 5.02; Kings County; New York,2704.0,168013.0,37.5,1547.0,2469.0,2024,ACS 5-Year
36047000700,36,047,000700,Brooklyn,Census Tract 7; Kings County; New York,4243.0,201827.0,35.0,2638.0,3472.0,2024,ACS 5-Year
36047000900,36,047,000900,Brooklyn,Census Tract 9; Kings County; New York,5227.0,205500.0,34.6,3288.0,3501.0,2024,ACS 5-Year
